STATION,NAME,DATE,TAVG,TMAX,TMIN
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/8/2017,41,46,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/9/2017,33,41,23
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/10/2017,21,25,15
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/11/2017,4,13,-2
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/12/2017,10,22,-1
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/13/2017,19,31,7
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/14/2017,27,37,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/15/2017,27,36,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/16/2017,25,35,15
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/17/2017,24,31,12
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/18/2017,27,36,19
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/19/2017,31,38,23
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/20/2017,36,47,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/21/2017,37,48,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/22/2017,24,39,11
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/23/2017,20,31,8
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/24/2017,29,34,18
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/25/2017,35,41,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/26/2017,29,39,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/27/2017,31,32,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/28/2017,32,35,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/29/2017,34,39,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/30/2017,35,42,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/31/2017,36,47,25
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/1/2017,33,36,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/2/2017,39,52,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/3/2017,40,51,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/4/2017,36,41,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/5/2017,33,36,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/6/2017,37,47,33
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/7/2017,44,50,39
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/8/2017,40,47,36
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/9/2017,44,57,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/10/2017,53,65,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/11/2017,59,76,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/12/2017,49,64,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/13/2017,45,53,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/14/2017,47,58,36
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/15/2017,51,64,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/16/2017,59,75,47
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/17/2017,49,60,39
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/18/2017,37,42,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/19/2017,35,40,33
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/20/2017,39,42,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/21/2017,37,40,36
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/22/2017,35,36,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/23/2017,42,54,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/24/2017,51,63,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/25/2017,44,49,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/26/2017,51,55,43
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/27/2017,52,59,47
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/28/2017,52,55,48
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/29/2017,60,72,48
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/30/2017,45,56,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/1/2017,39,42,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/2/2017,47,52,39
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/3/2017,49,60,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/4/2017,49,63,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/5/2017,45,49,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/6/2017,53,57,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/7/2017,51,58,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/8/2017,45,50,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/9/2017,44,51,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/10/2017,44,52,41
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/11/2017,45,48,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/12/2017,51,62,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/13/2017,50,60,43
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/14/2017,44,45,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/15/2017,44,47,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/16/2017,60,77,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/17/2017,64,76,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/18/2017,76,89,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/19/2017,69,84,49
